year,county,cause,sex,age_code,N
107,3804,4,1,21,1
107,3804,4,1,22,1
107,3804,5,1,19,1
107,3804,5,1,23,1
107,3804,5,1,24,1
107,3804,5,2,12,1
107,3804,5,2,23,2
107,3804,7,1,18,3
107,3804,7,1,19,1
107,3804,7,1,21,2
107,3804,7,1,22,3
107,3804,7,2,15,1
107,3804,7,2,19,1
107,3804,7,2,20,2
107,3804,7,2,22,3
107,3804,7,2,23,1
107,3804,8,1,15,3
107,3804,8,1,18,2
107,3804,8,1,19,2
107,3804,8,1,21,2
107,3804,8,1,22,1
107,3804,8,1,23,1
107,3804,8,2,20,1
107,3804,8,2,21,3
107,3804,8,2,22,2
107,3804,8,2,23,1
107,3804,8,2,25,1
107,3804,9,1,19,1
107,3804,9,1,22,1
107,3804,9,2,21,1
107,3804,9,2,24,2
107,3804,10,1,17,1
107,3804,10,1,21,1
107,3804,10,1,23,1
107,3804,10,2,18,1
107,3804,10,2,19,1
107,3804,10,2,23,1
107,3804,12,1,17,1
107,3804,13,1,14,1
107,3804,13,1,16,1
107,3804,13,1,17,2
107,3804,13,1,18,5
107,3804,13,1,19,2
107,3804,13,1,20,4
107,3804,13,1,21,2
107,3804,13,1,22,3
107,3804,13,1,23,2
107,3804,13,1,24,1
107,3804,13,2,17,1
107,3804,13,2,19,1
107,3804,13,2,20,3
107,3804,13,2,21,1
107,3804,13,2,22,2
107,3804,17,1,23,2
107,3804,19,2,18,2
107,3804,19,2,20,1
107,3804,19,2,21,1
107,3804,19,2,23,2
107,3804,20,2,21,1
107,3804,21,2,17,2
107,3804,21,2,20,1
107,3804,22,2,18,1
107,3804,23,1,17,1
107,3804,23,1,20,1
107,3804,23,1,21,1
107,3804,23,1,22,2
107,3804,23,1,23,2
107,3804,25,2,22,1
107,3804,26,1,22,1
107,3804,26,2,20,1
107,3804,31,1,18,1
107,3804,31,1,20,1
107,3804,31,1,22,1
107,3804,32,1,18,1
107,3804,32,2,21,1
107,3804,33,1,15,2
107,3804,33,1,17,1
107,3804,33,1,19,3
107,3804,33,1,21,2
107,3804,33,1,22,1
107,3804,33,1,23,1
107,3804,33,1,25,1
107,3804,33,2,21,1
107,3804,33,2,22,1
107,3805,1,1,17,1
107,3805,1,1,18,2
107,3805,4,1,19,1
107,3805,4,1,21,1
107,3805,5,2,23,1
107,3805,6,1,19,1
107,3805,7,2,24,1
107,3805,8,1,17,2
107,3805,8,1,18,1
107,3805,8,1,19,2
107,3805,8,1,21,1
107,3805,8,2,22,1
107,3805,12,1,22,1
107,3805,13,1,16,1
107,3805,13,1,19,1
107,3805,13,1,20,1
107,3805,13,1,22,1
107,3805,13,2,16,1
107,3805,13,2,18,1
107,3805,13,2,21,2
107,3805,13,2,22,1
107,3805,18,2,12,1
107,3805,21,2,21,1
107,3805,22,2,16,1
107,3805,26,2,15,1
107,3805,26,2,23,1
107,3805,29,2,22,1
107,3805,33,1,17,2
107,3805,33,1,18,1
107,3805,33,1,23,1
107,3805,33,2,21,1
107,3806,1,1,14,1
107,3806,1,1,15,1
107,3806,1,1,16,1
107,3806,1,1,19,1
107,3806,1,1,20,1
107,3806,1,1,23,1
107,3806,1,2,20,1
107,3806,3,1,16,1
107,3806,3,1,21,2
107,3806,3,1,23,1
107,3806,4,1,15,1
107,3806,4,1,17,2
107,3806,4,1,18,1
107,3806,4,1,20,1
107,3806,5,1,22,1
107,3806,5,2,24,1
107,3806,7,1,15,1
107,3806,7,1,21,1
107,3806,7,1,23,1
107,3806,7,2,14,1
107,3806,7,2,19,2
107,3806,7,2,21,1
107,3806,7,2,23,5
107,3806,8,1,15,1
107,3806,8,1,18,3
107,3806,8,1,19,1
107,3806,8,1,20,3
107,3806,8,1,24,1
107,3806,8,2,18,2
107,3806,8,2,19,1
107,3806,8,2,21,1
107,3806,8,2,22,1
107,3806,8,2,23,1
107,3806,8,2,24,1
107,3806,9,1,17,1
107,3806,9,1,18,1
107,3806,9,1,20,1
107,3806,10,2,22,1
107,3806,13,1,16,1
107,3806,13,1,17,1
107,3806,13,1,18,1
107,3806,13,1,19,3
107,3806,13,1,20,5
107,3806,13,1,21,3
107,3806,13,1,22,1
107,3806,13,1,23,1
107,3806,13,1,24,1
107,3806,13,2,18,2
107,3806,13,2,22,1
107,3806,13,2,23,2
107,3806,17,1,21,2
107,3806,17,1,23,1
107,3806,19,2,13,1
107,3806,19,2,14,1
107,3806,19,2,16,1
107,3806,19,2,18,2
107,3806,19,2,23,1
107,3806,20,2,23,1
107,3806,23,1,22,3
107,3806,23,1,23,1
107,3806,25,1,14,1
107,3806,25,2,22,1
107,3806,26,1,19,1
107,3806,26,1,22,1
107,3806,27,1,15,1
107,3806,27,1,23,1
107,3806,27,2,15,1
107,3806,27,2,24,1
107,3806,29,2,19,1
107,3806,31,1,22,1
107,3806,31,1,23,1
107,3806,31,2,19,1
107,3806,32,1,21,1
107,3806,32,2,19,1
107,3806,33,1,18,1
107,3806,33,1,21,2
107,3806,33,1,22,3
107,3806,33,1,23,1
107,3806,33,2,22,1
107,3807,1,1,16,1
107,3807,1,1,18,1
107,3807,1,1,22,1
107,3807,3,1,13,1
107,3807,4,1,17,1
107,3807,4,1,18,2
107,3807,5,1,12,1
107,3807,5,1,19,1
107,3807,7,1,11,1
107,3807,7,2,23,1
107,3807,8,1,15,1
107,3807,8,1,19,2
107,3807,8,1,20,1
107,3807,8,1,22,1
107,3807,8,2,23,1
107,3807,10,1,25,1
107,3807,10,2,19,1
107,3807,13,1,15,1
107,3807,13,1,18,1
107,3807,13,1,19,1
107,3807,13,1,20,2
107,3807,13,1,21,1
107,3807,13,1,23,1
107,3807,13,1,24,1
107,3807,13,2,23,1
107,3807,19,2,21,1
107,3807,22,2,18,1
107,3807,22,2,20,1
107,3807,23,1,21,1
107,3807,25,1,23,1
107,3807,25,2,23,1
107,3807,26,1,20,1
107,3807,27,1,25,1
107,3807,31,1,10,1
107,3808,1,1,15,1
107,3808,1,1,18,2
107,3808,4,1,15,2
107,3808,4,1,20,1
107,3808,5,1,21,1
107,3808,5,2,22,1
107,3808,6,2,24,1
107,3808,7,1,19,1
107,3808,7,1,21,1
107,3808,7,1,22,1
107,3808,7,1,23,1
107,3808,7,1,24,1
107,3808,7,2,15,1
107,3808,8,1,14,1
107,3808,8,1,15,1
107,3808,8,1,18,2
107,3808,8,1,21,1
107,3808,8,1,22,1
107,3808,8,2,22,1
107,3808,8,2,23,1
107,3808,10,1,23,1
107,3808,10,2,21,1
107,3808,12,1,19,1
107,3808,13,1,16,1
107,3808,13,1,17,1
107,3808,13,1,18,1
107,3808,13,1,19,2
107,3808,13,1,20,3
107,3808,13,1,21,2
107,3808,13,2,19,1
107,3808,13,2,21,1
107,3808,17,1,22,1
107,3808,20,2,23,1
107,3808,26,1,20,1
107,3808,26,1,22,1
107,3808,27,2,20,1
107,3808,27,2,23,1
107,3808,29,1,19,1
107,3808,31,2,21,1
107,3808,33,2,23,1
107,3808,33,2,25,1
107,3809,1,1,16,1
107,3809,1,1,19,1
107,3809,1,1,22,1
107,3809,3,1,14,1
107,3809,3,1,16,1
107,3809,3,1,23,1
107,3809,4,1,16,1
107,3809,4,1,19,1
107,3809,5,1,21,1
107,3809,7,1,20,1
107,3809,7,1,21,1
107,3809,7,1,22,1
107,3809,7,1,23,1
107,3809,7,2,17,1
107,3809,8,1,18,1
107,3809,8,1,19,1
107,3809,8,1,20,2
107,3809,8,1,21,2
107,3809,8,1,23,1
107,3809,8,1,24,1
107,3809,8,2,19,1
107,3809,8,2,23,2
107,3809,8,2,24,1
107,3809,9,1,19,1
107,3809,10,1,15,1
107,3809,10,1,21,1
107,3809,13,1,20,2
107,3809,13,1,21,1
107,3809,13,1,22,1
107,3809,13,2,19,1
107,3809,13,2,20,1
107,3809,13,2,21,1
107,3809,18,1,23,1
107,3809,19,2,17,1
107,3809,19,2,18,1
107,3809,19,2,21,1
107,3809,19,2,24,1
107,3809,20,2,24,1
107,3809,21,2,14,1
107,3809,21,2,20,1
107,3809,22,2,13,1
107,3809,23,1,20,1
107,3809,23,1,21,2
107,3809,23,1,24,1
107,3809,23,1,25,1
107,3809,25,1,21,1
107,3809,25,2,23,1
107,3809,26,1,20,1
107,3809,26,1,21,1
107,3809,31,1,21,1
107,3809,31,2,17,1
107,3809,32,2,14,1
107,3809,33,1,18,1
107,3810,1,1,15,2
107,3810,1,1,17,2
107,3810,1,2,16,1
107,3810,1,2,22,1
107,3810,4,1,15,1
107,3810,4,1,16,3
107,3810,4,1,17,1
107,3810,4,1,18,1
107,3810,4,1,20,1
107,3810,5,1,16,1
107,3810,5,1,19,1
107,3810,5,1,20,1
107,3810,5,1,24,1
107,3810,5,2,23,1
107,3810,7,1,19,1
107,3810,7,1,21,1
107,3810,7,2,18,1
107,3810,7,2,20,1
107,3810,8,1,16,1
107,3810,8,1,17,1
107,3810,8,1,18,1
107,3810,8,1,19,2
107,3810,8,1,20,2
107,3810,8,1,21,6
107,3810,8,1,22,2
107,3810,8,1,23,1
107,3810,8,2,17,1
107,3810,8,2,18,2
107,3810,8,2,19,1
107,3810,8,2,22,2
107,3810,8,2,23,1
107,3810,8,2,24,1
107,3810,10,2,19,1
107,3810,10,2,22,2
107,3810,12,1,18,1
107,3810,13,1,18,2
107,3810,13,1,20,1
107,3810,13,1,21,1
107,3810,13,1,22,1
107,3810,13,2,16,2
107,3810,13,2,20,1
107,3810,13,2,22,1
107,3810,17,1,23,1
107,3810,19,2,16,1
107,3810,19,2,18,1
107,3810,19,2,22,1
107,3810,20,2,16,1
107,3810,23,1,20,1
107,3810,23,1,24,1
107,3810,25,2,23,2
107,3810,29,2,19,1
107,3810,31,2,20,1
107,3810,32,1,20,1
107,3810,32,1,21,2
107,3810,33,1,11,1
107,3810,33,1,16,1
107,3810,33,1,23,1
107,3810,33,1,24,1
107,3810,33,2,13,1
107,3810,33,2,20,1
107,3811,1,1,15,1
107,3811,1,1,16,1
107,3811,1,1,18,1
107,3811,1,1,20,1
107,3811,1,1,22,1
107,3811,4,1,15,1
107,3811,4,1,19,1
107,3811,4,2,19,1
107,3811,7,1,18,1
107,3811,7,1,22,1
107,3811,7,1,23,2
107,3811,7,1,24,1
107,3811,7,2,21,1
107,3811,7,2,22,2
107,3811,8,1,17,1
107,3811,8,1,18,1
107,3811,8,1,21,1
107,3811,8,1,23,2
107,3811,8,2,19,1
107,3811,8,2,21,1
107,3811,8,2,22,1
107,3811,8,2,24,1
107,3811,13,1,17,2
107,3811,13,1,19,1
107,3811,13,1,21,2
107,3811,13,1,23,3
107,3811,13,2,22,3
107,3811,13,2,24,1
107,3811,17,2,23,1
107,3811,18,2,19,1
107,3811,19,2,11,1
107,3811,19,2,18,1
107,3811,19,2,22,1
107,3811,20,2,16,1
107,3811,23,1,16,1
107,3811,23,1,22,1
107,3811,23,1,23,1
107,3811,23,1,25,1
107,3811,26,1,23,1
107,3811,27,1,20,1
107,3811,31,1,18,2
107,3811,32,1,15,1
107,3811,33,1,17,1
107,3811,33,1,19,2
107,3811,33,1,20,1
107,3811,33,2,13,1
107,3811,33,2,17,1
107,3811,33,2,22,1
107,3811,33,2,23,1
107,3812,1,1,14,2
107,3812,1,1,16,2
107,3812,1,1,19,2
107,3812,1,1,22,1
107,3812,3,1,16,1
107,3812,4,1,16,1
107,3812,5,1,16,1
107,3812,5,1,18,1
107,3812,5,1,24,1
107,3812,5,2,19,1
107,3812,6,2,16,1
107,3812,7,2,16,2
107,3812,7,2,19,1
107,3812,8,2,20,1
107,3812,8,2,22,1
107,3812,9,1,19,1
107,3812,9,2,19,1
107,3812,11,1,15,1
107,3812,13,1,18,2
107,3812,13,1,21,1
107,3812,13,1,22,1
107,3812,13,1,23,1
107,3812,13,2,13,1
107,3812,13,2,17,1
107,3812,20,2,17,1
107,3812,23,1,22,1
107,3812,25,1,14,1
107,3812,31,1,23,1
107,3812,33,1,16,1
107,3812,33,1,17,1
107,3812,33,1,23,1
107,3813,1,1,14,1
107,3813,5,1,14,1
107,3813,5,1,16,1
107,3813,5,1,19,1
107,3813,5,1,22,1
107,3813,5,2,18,1
107,3813,5,2,20,1
107,3813,7,1,20,1
107,3813,7,2,23,1
107,3813,7,2,24,1
107,3813,8,1,16,1
107,3813,8,1,18,1
107,3813,8,1,19,1
107,3813,8,1,23,1
107,3813,8,2,16,1
107,3813,10,2,17,1
107,3813,13,1,18,3
107,3813,13,1,23,1
107,3813,13,1,24,1
107,3813,13,1,25,1
107,3813,13,2,18,1
107,3813,13,2,19,1
107,3813,13,2,23,1
107,3813,18,2,21,1
107,3813,23,1,23,1
107,3813,23,1,24,1
107,3813,25,1,24,1
107,3813,31,1,18,1
107,3813,32,1,19,1
107,3813,33,1,21,1
107,3813,33,2,21,1
107,3901,1,1,15,2
107,3901,1,1,16,4
107,3901,1,1,17,2
107,3901,1,1,18,3
107,3901,1,1,19,2
107,3901,1,1,20,3
107,3901,1,1,21,1
107,3901,1,1,23,1
107,3901,1,2,16,1
107,3901,1,2,18,1
107,3901,1,2,22,1
107,3901,1,2,24,1
107,3901,3,1,15,1
107,3901,4,1,15,1
107,3901,4,1,16,1
107,3901,4,1,17,1
107,3901,4,1,18,1
107,3901,5,1,16,1
107,3901,5,1,20,1
107,3901,5,1,22,1
107,3901,5,2,17,1
107,3901,5,2,21,2
107,3901,6,2,21,1
107,3901,7,1,11,1
107,3901,7,1,16,1
107,3901,7,1,17,1
107,3901,7,1,18,3
107,3901,7,1,19,2
107,3901,7,1,21,4
107,3901,7,1,22,4
107,3901,7,1,23,1
107,3901,7,2,13,1
107,3901,7,2,15,1
107,3901,7,2,20,2
107,3901,7,2,21,2
107,3901,7,2,22,3
107,3901,7,2,23,1
107,3901,7,2,24,1
107,3901,8,1,12,1
107,3901,8,1,16,2
107,3901,8,1,17,4
107,3901,8,1,18,2
107,3901,8,1,19,4
107,3901,8,1,20,3
107,3901,8,1,21,4
107,3901,8,1,22,2
107,3901,8,1,23,3
107,3901,8,1,24,1
107,3901,8,2,19,1
107,3901,8,2,20,1
107,3901,8,2,21,5
107,3901,8,2,22,3
107,3901,8,2,23,1
107,3901,8,2,24,2
107,3901,9,1,17,1
107,3901,9,1,20,1
107,3901,9,1,22,1
107,3901,9,2,22,2
107,3901,10,1,18,4
107,3901,10,1,19,1
107,3901,10,1,21,1
107,3901,10,2,16,1
107,3901,10,2,17,1
107,3901,10,2,21,2
107,3901,12,1,16,1
107,3901,13,1,15,1
107,3901,13,1,16,1
107,3901,13,1,17,2
107,3901,13,1,18,2
107,3901,13,1,19,2
107,3901,13,1,20,5
107,3901,13,1,21,3
107,3901,13,1,22,5
107,3901,13,1,23,3
107,3901,13,1,24,1
107,3901,13,2,17,1
107,3901,13,2,18,2
107,3901,13,2,19,2
107,3901,13,2,20,1
107,3901,13,2,21,1
107,3901,13,2,22,3
107,3901,13,2,23,5
107,3901,13,2,24,1
107,3901,14,1,16,1
107,3901,17,2,22,1
107,3901,19,2,14,2
107,3901,19,2,16,4
107,3901,19,2,17,2
107,3901,19,2,18,2
107,3901,20,2,15,1
107,3901,20,2,24,1
107,3901,21,2,16,1
107,3901,21,2,20,1
107,3901,22,2,21,1
107,3901,22,2,22,1
107,3901,23,1,19,1
107,3901,23,1,21,1
107,3901,23,1,22,1
107,3901,23,1,23,2
107,3901,25,1,21,1
107,3901,25,2,22,1
107,3901,26,1,18,1
107,3901,26,1,22,1
107,3901,26,1,24,2
107,3901,26,2,21,1
107,3901,26,2,23,1
107,3901,27,1,13,1
107,3901,27,1,18,1
107,3901,27,2,20,1
107,3901,29,2,19,1
107,3901,31,1,10,1
107,3901,31,1,12,1
107,3901,31,1,19,1
107,3901,31,1,20,1
107,3901,31,1,22,1
107,3901,31,2,10,1
107,3901,31,2,23,1
107,3901,32,1,17,1
107,3901,32,1,19,1
107,3901,32,1,22,1
107,3901,32,2,17,1
107,3901,33,1,17,1
107,3901,33,1,18,2
107,3901,33,1,22,2
107,3901,33,1,23,1
107,3901,33,1,24,1
107,3901,33,1,25,1
107,3901,33,2,14,1
107,3901,33,2,16,1
107,3901,33,2,17,1
107,3901,33,2,21,1
107,3901,33,2,22,1
107,3902,1,1,14,1
107,3902,1,1,15,1
107,3902,1,1,16,3
107,3902,1,1,17,1
107,3902,1,1,19,1
107,3902,1,1,20,1
107,3902,1,1,24,1
107,3902,1,2,20,1
107,3902,3,1,18,1
107,3902,3,1,19,1
107,3902,3,1,20,1
107,3902,3,1,22,1
107,3902,4,1,14,1
107,3902,4,1,18,1
107,3902,4,2,22,1
107,3902,5,1,23,2
107,3902,5,2,22,1
107,3902,5,2,23,1
107,3902,7,1,17,2
107,3902,7,1,18,1
107,3902,7,1,20,1
107,3902,7,2,16,1
107,3902,7,2,19,1
107,3902,7,2,20,1
107,3902,7,2,21,2
107,3902,7,2,22,2
107,3902,8,1,16,1
107,3902,8,1,18,2
107,3902,8,1,19,3
107,3902,8,1,20,3
107,3902,8,1,22,4
107,3902,8,1,23,1
107,3902,8,2,16,1
107,3902,8,2,18,1
107,3902,8,2,20,1
107,3902,8,2,22,2
107,3902,9,2,20,1
107,3902,10,1,17,1
107,3902,10,1,19,1
107,3902,10,1,21,1
107,3902,10,1,22,1
107,3902,10,2,18,1
107,3902,10,2,19,1
107,3902,10,2,22,1
107,3902,12,1,22,1
107,3902,13,1,13,1
107,3902,13,1,19,2
107,3902,13,1,20,2
107,3902,13,1,21,3
107,3902,13,1,23,2
107,3902,13,1,24,1
107,3902,13,2,16,1
107,3902,13,2,17,1
107,3902,13,2,20,1
107,3902,13,2,21,1
107,3902,13,2,23,1
107,3902,17,1,23,1
107,3902,18,1,18,1
107,3902,19,2,16,2
107,3902,19,2,18,1
107,3902,19,2,19,1
107,3902,19,2,21,1
107,3902,20,2,22,1
107,3902,21,2,21,1
107,3902,23,1,22,2
107,3902,23,1,23,1
107,3902,25,1,21,1
107,3902,25,1,23,1
107,3902,26,1,19,1
107,3902,26,1,21,1
107,3902,26,1,22,1
107,3902,26,1,23,1
107,3902,26,2,22,1
107,3902,31,1,18,1
107,3902,32,1,23,1
107,3902,33,1,16,1
107,3902,33,1,21,2
107,3902,33,1,24,1
107,3902,33,2,19,1
107,3902,33,2,20,1
107,3902,33,2,23,1
107,3902,33,2,24,1
107,3903,1,1,15,2
107,3903,1,1,16,5
107,3903,1,1,17,4
107,3903,1,1,18,3
107,3903,1,1,19,1
107,3903,1,1,21,1
107,3903,1,1,22,2
107,3903,1,1,23,2
107,3903,3,1,22,1
107,3903,4,1,17,1
107,3903,4,1,18,1
107,3903,5,1,21,1
107,3903,5,2,18,1
107,3903,5,2,24,1
107,3903,7,1,19,3
107,3903,7,1,20,1
107,3903,7,1,21,1
107,3903,7,1,22,1
107,3903,7,1,23,2
107,3903,7,2,15,1
107,3903,7,2,16,1
107,3903,7,2,17,1
107,3903,7,2,20,1
107,3903,7,2,21,3
107,3903,7,2,22,1
107,3903,7,2,23,1
107,3903,7,2,24,1
107,3903,8,1,13,1
107,3903,8,1,16,1
107,3903,8,1,17,5
107,3903,8,1,18,1
107,3903,8,1,19,4
107,3903,8,1,20,2
107,3903,8,1,21,3
107,3903,8,1,22,3
107,3903,8,1,23,1
107,3903,8,1,24,1
107,3903,8,2,16,1
107,3903,8,2,19,4
107,3903,8,2,20,1
107,3903,8,2,23,1
107,3903,9,1,19,1
107,3903,9,2,19,1
107,3903,10,1,13,1
107,3903,10,1,16,1
107,3903,10,2,19,1
107,3903,10,2,20,2
107,3903,10,2,21,1
107,3903,11,1,23,1
107,3903,12,1,22,1
107,3903,13,1,11,1
107,3903,13,1,17,5
107,3903,13,1,18,4
107,3903,13,1,20,4
107,3903,13,1,21,4
107,3903,13,1,22,2
107,3903,13,1,23,2
107,3903,13,2,18,3
107,3903,13,2,19,4
107,3903,13,2,21,1
107,3903,13,2,22,1
107,3903,16,1,15,1
107,3903,19,2,14,1
107,3903,19,2,17,2
107,3903,19,2,18,1
107,3903,19,2,19,1
107,3903,20,2,18,1
107,3903,22,2,14,1
107,3903,22,2,21,1
107,3903,23,1,21,1
107,3903,23,1,22,2
107,3903,23,1,23,1
107,3903,25,1,16,1
107,3903,25,1,22,1
107,3903,25,2,21,1
107,3903,26,1,24,1
107,3903,26,2,18,1
107,3903,27,2,19,1
107,3903,31,1,23,1
107,3903,31,2,14,1
107,3903,31,2,20,1
107,3903,32,1,21,1
107,3903,32,1,22,1
107,3903,32,2,23,1
107,3903,33,1,13,1
107,3903,33,1,18,2
107,3903,33,1,21,1
107,3903,33,2,19,1
107,3903,33,2,22,2
107,3903,33,2,24,1
107,3904,1,1,13,1
107,3904,1,1,14,1
107,3904,1,1,15,3
107,3904,1,1,16,1
107,3904,1,1,17,4
107,3904,3,1,20,1
107,3904,4,1,15,1
107,3904,4,1,17,1
107,3904,4,1,21,1
107,3904,5,1,20,1
107,3904,5,1,21,1
107,3904,5,1,22,1
107,3904,5,1,23,2
107,3904,5,2,19,1
107,3904,5,2,23,1
107,3904,7,1,18,2
107,3904,7,1,21,2
107,3904,7,1,22,2
107,3904,7,1,23,3
107,3904,7,1,24,1
107,3904,7,2,19,3
107,3904,7,2,21,1
107,3904,7,2,22,1
107,3904,7,2,23,2
107,3904,8,1,16,2
107,3904,8,1,17,1
107,3904,8,1,18,2
107,3904,8,1,19,5
107,3904,8,1,20,3
107,3904,8,1,21,5
107,3904,8,1,22,2
107,3904,8,1,23,1
107,3904,8,2,16,1
107,3904,8,2,17,1
107,3904,8,2,19,1
107,3904,8,2,22,1
107,3904,8,2,23,1
107,3904,9,1,19,1
107,3904,10,1,15,1
107,3904,10,1,18,2
107,3904,10,2,23,2
107,3904,13,1,14,1
107,3904,13,1,15,1
107,3904,13,1,17,5
107,3904,13,1,18,2
107,3904,13,1,19,1
107,3904,13,1,20,1
107,3904,13,1,21,6
107,3904,13,1,22,2
107,3904,13,1,24,1
107,3904,13,2,18,1
107,3904,13,2,19,1
107,3904,13,2,20,1
107,3904,13,2,23,2
107,3904,15,1,16,1
107,3904,16,1,18,1
107,3904,18,1,7,1
107,3904,19,2,17,1
107,3904,19,2,19,2
107,3904,19,2,23,1
107,3904,21,2,14,1
107,3904,21,2,18,1
107,3904,21,2,23,1
107,3904,23,1,22,2
107,3904,23,1,23,1
107,3904,23,1,24,1
107,3904,25,1,19,1
107,3904,27,1,21,1
107,3904,31,2,22,1
107,3904,32,1,14,1
107,3904,32,1,21,1
107,3904,32,1,22,2
107,3904,32,1,24,1
107,3904,33,1,16,1
107,3904,33,1,18,1
107,3904,33,1,19,1
107,3904,33,1,20,1
107,3904,33,2,19,1
107,3904,33,2,23,1
107,3905,1,1,16,1
107,3905,1,1,17,3
107,3905,1,1,18,1
107,3905,1,1,19,1
107,3905,3,1,19,1
107,3905,4,1,14,1
107,3905,4,1,15,1
107,3905,4,1,17,1
107,3905,4,1,19,1
107,3905,4,1,23,1
107,3905,5,1,23,1
107,3905,5,2,20,1
107,3905,7,1,16,2
107,3905,7,1,18,1
107,3905,7,1,20,2
107,3905,7,1,21,2
107,3905,7,2,11,1
107,3905,7,2,20,1
107,3905,7,2,24,2
107,3905,8,1,17,3
107,3905,8,1,18,4
107,3905,8,1,19,1
107,3905,8,1,21,4
107,3905,8,1,22,1
107,3905,8,1,23,1
107,3905,8,2,17,1
107,3905,8,2,19,1
107,3905,8,2,21,4
107,3905,8,2,22,1
107,3905,8,2,23,1
107,3905,9,2,21,1
107,3905,10,1,15,1
107,3905,10,1,19,1
107,3905,10,1,22,1
107,3905,12,1,21,1
107,3905,13,1,16,2
107,3905,13,1,18,1
107,3905,13,1,19,1
107,3905,13,1,20,2
107,3905,13,1,21,3
107,3905,13,1,22,2
107,3905,13,2,18,2
107,3905,13,2,20,3
107,3905,13,2,21,1
107,3905,13,2,22,1
107,3905,19,2,12,1
107,3905,19,2,15,1
107,3905,19,2,16,1
107,3905,19,2,20,1
107,3905,23,1,22,1
107,3905,26,2,20,1
107,3905,27,1,19,1
107,3905,31,1,21,2
107,3905,31,1,22,1
107,3905,31,2,18,1
107,3905,31,2,23,1
107,3905,32,2,22,1
107,3905,33,1,20,1
107,3905,33,2,19,1
107,3905,33,2,23,1
107,3906,1,1,15,2
107,3906,1,1,16,1
107,3906,1,1,17,1
107,3906,1,1,22,2
107,3906,3,2,20,1
107,3906,4,1,15,2
107,3906,4,1,16,1
107,3906,4,1,17,1
107,3906,4,1,19,2
107,3906,5,1,18,1
107,3906,5,1,22,1
107,3906,5,2,17,1
107,3906,5,2,23,1
107,3906,7,1,17,1
107,3906,7,1,18,3
107,3906,7,1,19,1
107,3906,7,1,20,1
107,3906,7,1,21,2
107,3906,7,1,22,3
107,3906,7,1,23,2
107,3906,7,1,24,1
107,3906,7,2,12,1
107,3906,7,2,16,1
107,3906,7,2,21,3
107,3906,7,2,22,3
107,3906,7,2,23,2
107,3906,7,2,25,1
107,3906,8,1,15,1
107,3906,8,1,16,1
107,3906,8,1,17,3
107,3906,8,1,18,4
107,3906,8,1,19,4
107,3906,8,1,22,2
107,3906,8,1,24,1
107,3906,8,2,19,2
107,3906,8,2,20,1
107,3906,8,2,21,2
107,3906,8,2,22,1
107,3906,8,2,23,1
107,3906,9,1,20,1
107,3906,10,2,16,1
107,3906,10,2,23,1
107,3906,13,1,17,3
107,3906,13,1,18,3
107,3906,13,1,19,5
107,3906,13,1,20,3
107,3906,13,1,21,3
107,3906,13,1,22,5
107,3906,13,1,23,2
107,3906,13,1,24,2
107,3906,13,1,25,1
107,3906,13,2,16,2
107,3906,13,2,17,1
107,3906,13,2,20,1
107,3906,13,2,21,2
107,3906,13,2,22,2
107,3906,13,2,23,3
107,3906,13,2,24,1
107,3906,18,1,21,1
107,3906,18,2,22,1
107,3906,18,2,23,1
107,3906,19,2,13,1
107,3906,19,2,15,1
107,3906,19,2,18,1
107,3906,19,2,20,2
107,3906,19,2,22,1
107,3906,20,2,16,1
107,3906,20,2,18,1
107,3906,20,2,21,1
107,3906,23,1,21,2
107,3906,24,1,15,1
107,3906,25,1,16,1
107,3906,26,1,16,1
107,3906,26,1,20,1
107,3906,26,1,23,1
107,3906,26,2,22,1
107,3906,27,2,22,1
107,3906,27,2,25,1
107,3906,29,2,16,1
107,3906,31,1,12,1
107,3906,31,1,20,1
107,3906,31,1,21,1
107,3906,31,2,22,2
107,3906,32,1,14,1
107,3906,33,1,20,1
107,3906,33,1,21,1
107,3906,33,1,22,1
107,3906,33,2,21,1
107,3906,33,2,23,1
107,3906,33,2,24,1
107,3907,1,1,16,1
107,3907,1,1,17,3
107,3907,1,1,19,1
107,3907,1,1,21,1
107,3907,4,1,15,1
107,3907,4,1,18,1
107,3907,4,1,20,1
107,3907,4,1,21,1
107,3907,5,1,21,1
107,3907,5,1,23,1
107,3907,5,2,19,1
107,3907,5,2,23,3
107,3907,7,1,15,1
107,3907,7,1,18,1
107,3907,7,1,19,2
107,3907,7,1,20,1
107,3907,7,1,21,1
107,3907,7,1,23,1
107,3907,7,2,21,3
107,3907,7,2,23,1
107,3907,7,2,24,2
107,3907,8,1,17,3
107,3907,8,1,18,1
107,3907,8,1,19,1
107,3907,8,1,20,2
107,3907,8,1,21,1
107,3907,8,1,22,3
107,3907,8,2,15,1
107,3907,8,2,16,1
107,3907,8,2,21,4
107,3907,8,2,23,3
107,3907,10,1,22,1
107,3907,10,2,18,1
107,3907,10,2,20,1
107,3907,10,2,22,1
107,3907,10,2,23,1
107,3907,13,1,14,1
107,3907,13,1,16,1
107,3907,13,1,18,2
107,3907,13,1,19,2
107,3907,13,1,20,1
107,3907,13,1,21,5
107,3907,13,1,22,2
107,3907,13,1,23,2
107,3907,13,2,18,2
107,3907,13,2,22,1
107,3907,13,2,23,1
107,3907,17,1,20,1
107,3907,18,2,20,1
